period,stateid,stateDescription,sectorid,sectorName,customers,price,sales,customers-units,price-units,sales-units
2010,NM,New Mexico,RES,residential,,10.52,6752.473,number of customers,cents per kilowatt-hour,million kilowatt hours
2010,RI,Rhode Island,RES,residential,,15.92,3117.808,number of customers,cents per kilowatt-hour,million kilowatt hours
2010,PA,Pennsylvania,RES,residential,,12.7,55252.837,number of customers,cents per kilowatt-hour,million kilowatt hours
2010,OR,Oregon,RES,residential,,8.87,18838.666,number of customers,cents per kilowatt-hour,million kilowatt hours
2010,OK,Oklahoma,RES,residential,,9.14,23688.86101,number of customers,cents per kilowatt-hour,million kilowatt hours
2010,OH,Ohio,RES,residential,,11.31,54474.37699,number of customers,cents per kilowatt-hour,million kilowatt hours
2010,NH,New Hampshire,RES,residential,,16.32,4485.469,number of customers,cents per kilowatt-hour,million kilowatt hours
2010,NJ,New Jersey,RES,residential,,16.57,30307.268,number of customers,cents per kilowatt-hour,million kilowatt hours
2010,SC,South Carolina,RES,residential,,10.5,32852.08599,number of customers,cents per kilowatt-hour,million kilowatt hours
2010,SD,South Dakota,RES,residential,,8.97,4628.123,number of customers,cents per kilowatt-hour,million kilowatt hours
2010,TN,Tennessee,RES,residential,,9.23,45191.027,number of customers,cents per kilowatt-hour,million kilowatt hours
2010,TX,Texas,RES,residential,,11.6,137161.40201,number of customers,cents per kilowatt-hour,million kilowatt hours
2010,UT,Utah,RES,residential,,8.71,8834.23,number of customers,cents per kilowatt-hour,million kilowatt hours
2010,VT,Vermont,RES,residential,,15.57,2127.93501,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,NY,New York,RES,residential,6916412,17.5,48245.841,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,AL,Alabama,RES,residential,2128008,10.66,31489.411,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,TN,Tennessee,RES,residential,2693818,9.32,40274.908,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,LA,Louisiana,RES,residential,1946997,8.1,29746.79799,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,KY,Kentucky,RES,residential,1924886,8.37,26560.66899,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,KS,Kansas,RES,residential,1209520,9.53,13149.1,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,IA,Iowa,RES,residential,1324180,9.99,13723.413,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,IL,Illinois,RES,residential,5074861,11.27,44324.492,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,MT,Montana,RES,residential,466160,8.94,4790.401,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,MO,Missouri,RES,residential,2687755,8.54,34220.69401,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,GA,Georgia,RES,residential,4061860,10.13,55157.559,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,FL,Florida,RES,residential,8493590,12.39,115473.511,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,CT,Connecticut,RES,residential,1447249,20.33,12578.225,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,CO,Colorado,RES,residential,2111621,10,17412.63,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,CA,California,RES,residential,12910854,14.74,89798.789,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,TX,Texas,RES,residential,9491966,12.38,129814.89998,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,DC,District of Columbia,RES,residential,221794,13.73,1899.655,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,DE,Delaware,RES,residential,393836,14.07,4334.912,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,AR,Arkansas,RES,residential,1315040,9.14,16985.526,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,AZ,Arizona,RES,residential,2544382,10.73,32846.843,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,AK,Alaska,RES,residential,269746,17.14,2117.39299,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,HI,Hawaii,RES,residential,412843,24.2,3055.273,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,WY,Wyoming,RES,residential,255382,8.58,2719.52401,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,WI,Wisconsin,RES,residential,2589295,11.94,21421.04501,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,WV,West Virginia,RES,residential,865647,7.9,11587.693,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,WA,Washington,RES,residential,2809301,7.67,36768.18399,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,VA,Virginia,RES,residential,3189115,10.61,44763.019,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,UT,Utah,RES,residential,932015,8.48,8725.27399,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,MS,Mississippi,RES,residential,1243261,10.22,18095.19401,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,MN,Minnesota,RES,residential,2290878,10.04,22033.95899,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,MI,Michigan,RES,residential,4253785,11.6,32854.122,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,MA,Massachusetts,RES,residential,2661984,16.87,19474.64701,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,MD,Maryland,RES,residential,2188390,14.98,26944.566,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,ME,Maine,RES,residential,696822,15.64,4360.002,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,IN,Indiana,RES,residential,2733610,9.5,32548.11302,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,ID,Idaho,RES,residential,659775,7.8,8553.61,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,SD,South Dakota,RES,residential,367204,8.49,4511.30801,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,VT,Vermont,RES,residential,306918,14.9,2121.828,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,OK,Oklahoma,RES,residential,1643674,8.49,21640.95499,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,NM,New Mexico,RES,residential,844864,10.02,6503.77201,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,NJ,New Jersey,RES,residential,3430837,16.31,27832.944,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,NH,New Hampshire,RES,residential,591159,16.39,4421.522,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,NV,Nevada,RES,residential,1054926,12.86,11880.15,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,NE,Nebraska,RES,residential,799620,8.52,9626.93899,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,SC,South Carolina,RES,residential,2083431,10.44,29556.323,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,RI,Rhode Island,RES,residential,432102,15.6,2936.699,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,PA,Pennsylvania,RES,residential,5235328,11.65,52905.995,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,OR,Oregon,RES,residential,1623386,8.68,19804.31501,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,OH,Ohio,RES,residential,4880392,10.67,51405.16201,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,ND,North Dakota,RES,residential,322464,7.58,4449.22,number of customers,cents per kilowatt-hour,million kilowatt hours
2009,NC,North Carolina,RES,residential,4175831,9.99,56311.126,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,HI,Hawaii,RES,residential,409668,32.5,3085.237,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,IN,Indiana,RES,residential,2733127,8.87,33980.41099,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,IL,Illinois,RES,residential,5098579,11.07,46780.34599,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,ID,Idaho,RES,residential,654546,6.99,8539.74301,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,GA,Georgia,RES,residential,4034759,9.93,55586.62401,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,FL,Florida,RES,residential,8478407,11.65,113936.97801,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,DC,District of Columbia,RES,residential,217144,12.78,1915.64,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,DE,Delaware,RES,residential,391810,13.93,4428.194,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,CT,Connecticut,RES,residential,1452080,19.54,12729.694,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,CA,California,RES,residential,12941717,13.81,91230.81799,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,AR,Arkansas,RES,residential,1308812,9.27,17392.467,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,AZ,Arizona,RES,residential,2528403,10.27,33236.37,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,AK,Alaska,RES,residential,268824,16.56,2129.81099,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,AL,Alabama,RES,residential,2110865,10.4,32184.54,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,OK,Oklahoma,RES,residential,1633272,9.09,21861.11201,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,OH,Ohio,RES,residential,4891891,10.06,53410.59898,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,ND,North Dakota,RES,residential,318759,7.51,4259.072,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,NC,North Carolina,RES,residential,4147625,9.52,55751.20101,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,NY,New York,RES,residential,6897087,18.31,49033.94999,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,NM,New Mexico,RES,residential,841330,10.01,6378.856,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,NJ,New Jersey,RES,residential,3409805,15.66,29111.023,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,NV,Nevada,RES,residential,1054690,11.93,12060.515,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,NE,Nebraska,RES,residential,795001,7.87,9755.62602,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,MO,Missouri,RES,residential,2686745,8,35389.94098,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,MS,Mississippi,RES,residential,1238413,10.39,18293.688,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,MN,Minnesota,RES,residential,2280073,9.74,22357.408,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,MI,Michigan,RES,residential,4290313,10.75,34297.438,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,MA,Massachusetts,RES,residential,2647531,17.56,19638.491,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,MD,Maryland,RES,residential,2178594,13.84,27144.255,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,ME,Maine,RES,residential,695367,16.24,4351.309,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,LA,Louisiana,RES,residential,1920085,10.28,28848.402,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,KY,Kentucky,RES,residential,1928083,7.94,27561.64101,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,WY,Wyoming,RES,residential,252987,8.21,2718.705,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,WI,Wisconsin,RES,residential,2579774,11.51,21976.10601,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,WV,West Virginia,RES,residential,863650,7.06,11762.543,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,WA,Washington,RES,residential,2789187,7.54,36335.84701,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,VA,Virginia,RES,residential,3169283,9.62,44596.588,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,VT,Vermont,RES,residential,306174,14.48,2133.497,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,UT,Utah,RES,residential,924828,8.26,8786.27801,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,CO,Colorado,RES,residential,2173457,10.13,17720.491,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,TX,Texas,RES,residential,9461513,13.03,128240.04801,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,TN,Tennessee,RES,residential,2685423,8.91,41946.55199,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,SD,South Dakota,RES,residential,363518,8.27,4405.631,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,SC,South Carolina,RES,residential,2068600,9.89,29727.267,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,RI,Rhode Island,RES,residential,430152,17.45,3042.684,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,KS,Kansas,RES,residential,1255860,8.89,13501.92401,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,PA,Pennsylvania,RES,residential,5231696,11.35,54059.762,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,OR,Oregon,RES,residential,1616596,8.49,19909.844,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,NH,New Hampshire,RES,residential,594179,15.68,4393.951,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,MT,Montana,RES,residential,461598,9.13,4669.46699,number of customers,cents per kilowatt-hour,million kilowatt hours
2008,IA,Iowa,RES,residential,1325992,9.49,14073.15999,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,MS,Mississippi,RES,residential,,9.36,18565.875,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,DE,Delaware,RES,residential,,13.16,4469.619,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,CT,Connecticut,RES,residential,,19.11,13372.09,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,WY,Wyoming,RES,residential,,7.75,2592.119,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,WI,Wisconsin,RES,residential,,10.87,22374.048,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,WV,West Virginia,RES,residential,,6.73,11749.31,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,WA,Washington,RES,residential,,7.26,35388.779,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,VA,Virginia,RES,residential,,8.74,45480.519,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,VT,Vermont,RES,residential,,14.15,2169.646,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,UT,Utah,RES,residential,,8.15,8751.547,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,TX,Texas,RES,residential,,12.34,124921.214,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,TN,Tennessee,RES,residential,,7.84,42879.972,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,SD,South Dakota,RES,residential,,8.07,4260.638,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,SC,South Carolina,RES,residential,,9.19,29569.241,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,RI,Rhode Island,RES,residential,,14.05,3131.775,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,PA,Pennsylvania,RES,residential,,10.95,54586.82,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,OR,Oregon,RES,residential,,8.19,19374.458,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,ID,Idaho,RES,residential,,6.36,8339.433,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,HI,Hawaii,RES,residential,,24.12,3200.725,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,CO,Colorado,RES,residential,,9.25,17634.182,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,CA,California,RES,residential,,14.42,89158.461,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,AR,Arkansas,RES,residential,,8.73,17414.562,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,AL,Alabama,RES,residential,,9.32,32783.444,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,GA,Georgia,RES,residential,,9.1,56223.367,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,FL,Florida,RES,residential,,11.22,117816.205,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,DC,District of Columbia,RES,residential,,11.18,1969.563,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,AK,Alaska,RES,residential,,15.18,2114.456,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,NC,North Carolina,RES,residential,,9.4,56095.471,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,NY,New York,RES,residential,,17.1,50241.444,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,NM,New Mexico,RES,residential,,9.12,6387.363,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,NJ,New Jersey,RES,residential,,14.14,29751.647,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,NH,New Hampshire,RES,residential,,14.88,4492.87,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,NV,Nevada,RES,residential,,11.82,12390.18,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,NE,Nebraska,RES,residential,,7.59,9747.547,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,MN,Minnesota,RES,residential,,9.18,22645.637,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,MI,Michigan,RES,residential,,10.21,35366.081,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,MA,Massachusetts,RES,residential,,16.23,20137.533,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,MD,Maryland,RES,residential,,11.89,28194.802,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,ME,Maine,RES,residential,,16.52,4413.151,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,LA,Louisiana,RES,residential,,9.37,28877.812,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,KY,Kentucky,RES,residential,,7.34,28003.953,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,KS,Kansas,RES,residential,,8.19,13806.496,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,IA,Iowa,RES,residential,,9.45,14060.336,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,IN,Indiana,RES,residential,,8.26,34646.057,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,IL,Illinois,RES,residential,,10.12,48036.261,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,OK,Oklahoma,RES,residential,,8.58,21360.557,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,OH,Ohio,RES,residential,,9.57,54375.759,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,ND,North Dakota,RES,residential,,7.3,4067.284,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,AZ,Arizona,RES,residential,,9.66,34436.657,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,MT,Montana,RES,residential,,8.77,4541.544,number of customers,cents per kilowatt-hour,million kilowatt hours
2007,MO,Missouri,RES,residential,,7.69,35872.486,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,SC,South Carolina,RES,residential,,9.03,28539.117,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,NH,New Hampshire,RES,residential,,14.68,4400.597,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,NV,Nevada,RES,residential,,11.08,11978.12,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,NE,Nebraska,RES,residential,,7.41,9293.507,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,MT,Montana,RES,residential,,8.28,4393.973,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,MO,Missouri,RES,residential,,7.44,33880.156,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,MS,Mississippi,RES,residential,,9.66,18276.131,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,MN,Minnesota,RES,residential,,8.7,21909.406,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,MI,Michigan,RES,residential,,9.77,34622.099,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,MA,Massachusetts,RES,residential,,16.6,19624.43,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,MD,Maryland,RES,residential,,9.71,26905.386,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,ME,Maine,RES,residential,,13.8,4351.049,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,LA,Louisiana,RES,residential,,9.14,28112.801,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,OH,Ohio,RES,residential,,9.34,51375.232,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,ND,North Dakota,RES,residential,,7.14,3853.04,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,NC,North Carolina,RES,residential,,9.12,52851.296,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,NY,New York,RES,residential,,16.89,48426.749,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,NM,New Mexico,RES,residential,,9.06,6009.427,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,NJ,New Jersey,RES,residential,,12.84,28621.556,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,RI,Rhode Island,RES,residential,,15.12,3008.443,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,PA,Pennsylvania,RES,residential,,10.35,51790.117,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,DE,Delaware,RES,residential,,11.85,4258.638,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,FL,Florida,RES,residential,,11.33,117053.005,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,DC,District of Columbia,RES,residential,,9.88,1822.11,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,CT,Connecticut,RES,residential,,16.86,12963.468,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,CO,Colorado,RES,residential,,9.02,16951.534,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,CA,California,RES,residential,,14.33,89835.749,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,AL,Alabama,RES,residential,,8.75,32277.083,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,HI,Hawaii,RES,residential,,23.35,3182.432,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,GA,Georgia,RES,residential,,8.91,54520.612,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,OR,Oregon,RES,residential,,7.48,18977.579,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,OK,Oklahoma,RES,residential,,8.55,21690.395,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,KY,Kentucky,RES,residential,,7.02,25948.878,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,KS,Kansas,RES,residential,,8.25,13502.671,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,IA,Iowa,RES,residential,,9.63,13344.308,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,IN,Indiana,RES,residential,,8.22,32286.467,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,IL,Illinois,RES,residential,,8.42,46381.486,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,ID,Idaho,RES,residential,,6.21,8057.475,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,AR,Arkansas,RES,residential,,8.85,17065.081,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,AZ,Arizona,RES,residential,,9.4,32367.475,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,AK,Alaska,RES,residential,,14.83,2120.254,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,WY,Wyoming,RES,residential,,7.75,2467.935,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,WI,Wisconsin,RES,residential,,10.51,21779.468,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,WV,West Virginia,RES,residential,,6.35,11014.418,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,WA,Washington,RES,residential,,6.82,34438.565,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,VA,Virginia,RES,residential,,8.49,42906.018,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,VT,Vermont,RES,residential,,13.39,2142.237,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,UT,Utah,RES,residential,,7.59,8232.05,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,TX,Texas,RES,residential,,12.86,126843.225,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,TN,Tennessee,RES,residential,,7.75,40815.857,number of customers,cents per kilowatt-hour,million kilowatt hours
2006,SD,South Dakota,RES,residential,,7.83,4050.931,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,CA,California,RES,residential,,12.51,85610.41,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,CO,Colorado,RES,residential,,9.06,16436.381,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,CT,Connecticut,RES,residential,,13.64,13802.962,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,DE,Delaware,RES,residential,,9.01,4594.009,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,DC,District of Columbia,RES,residential,,9.1,1938.27,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,FL,Florida,RES,residential,,9.62,115791.459,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,GA,Georgia,RES,residential,,8.64,52826.512,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,HI,Hawaii,RES,residential,,20.7,3164.065,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,ID,Idaho,RES,residential,,6.29,7600.766,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,IL,Illinois,RES,residential,,8.34,48592.601,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,IN,Indiana,RES,residential,,7.5,33628.67,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,MS,Mississippi,RES,residential,,8.71,17953.344,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,MO,Missouri,RES,residential,,7.08,34411.988,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,MT,Montana,RES,residential,,8.1,4221.448,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,NE,Nebraska,RES,residential,,7.14,9309.209,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,NV,Nevada,RES,residential,,10.2,11079.816,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,NH,New Hampshire,RES,residential,,13.51,4495.376,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,NJ,New Jersey,RES,residential,,11.74,29973.443,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,ME,Maine,RES,residential,,13.23,4503.454,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,MD,Maryland,RES,residential,,8.46,28439.645,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,MA,Massachusetts,RES,residential,,13.44,20539.324,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,IA,Iowa,RES,residential,,9.27,13570.604,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,KS,Kansas,RES,residential,,7.9,13406.146,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,KY,Kentucky,RES,residential,,6.57,26947.109,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,LA,Louisiana,RES,residential,,8.87,28654.171,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,MI,Michigan,RES,residential,,8.4,36094.954,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,MN,Minnesota,RES,residential,,8.28,21743.001,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,NM,New Mexico,RES,residential,,9.13,5864.834,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,NY,New York,RES,residential,,15.72,50532.85,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,NC,North Carolina,RES,residential,,8.65,54072.734,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,ND,North Dakota,RES,residential,,6.99,3796.009,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,OH,Ohio,RES,residential,,8.51,53904.244,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,OK,Oklahoma,RES,residential,,7.95,21309.314,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,OR,Oregon,RES,residential,,7.25,18338.815,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,PA,Pennsylvania,RES,residential,,9.86,53661.476,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,RI,Rhode Island,RES,residential,,13.04,3171.377,number of customers,cents per kilowatt-hour,million kilowatt hours
2005,SC,South Carolina,RES,residential,,8.67,28675.763,number of customers,cents per kilowatt-hour,million kilowatt hours
